0,106,30,233.76
0,49,29.2,182.23
0,8,28.4,150.26
0,0,27.9,150
0,0,27.8,150
0,0,27.8,120
0,0,26.7,110
1.3,22,26.7,121.3
5.06,215,26.9,125.06
12.26,344,27.8,152.26
16.61,446,28.2,196.61
34.1,730,28.3,204.1
37.81,873,29.3,217.81
38.56,756,29.5,248.56
35.48,853,30.2,206.48
26.86,691,31,225.86
24.43,635,31.1,234.43
9.9,493,30.6,199.9
0.16,280,31.4,180.16
0,107,30.4,142.83
0,7,29.2,130.25
0,0,28.4,130
0,0,28,120
0,0,27.7,120
0,0,26.4,110
1.08,35,26,101.08
4.14,116,26.2,114.14
6.33,129,27.1,106.33
6.33,298,28.1,195.33
23.77,502,29.1,193.77
31.36,769,30.5,231.36
36.41,809,30.8,226.41
37.46,798,31.1,248.46
22.77,787,31.7,311.77
19.33,717,31.6,279.33
7.11,555,30.9,247.11
1.18,361,31.3,201.18
0,160,30.4,144.12
0,14,29.3,140.24
0,0,28.5,130
0,0,28,130
0,0,27.6,110
0,0,25.2,130
0.54,21,24.9,110.54
5.26,142,25.3,115.26
10.32,290,26.6,130.32
20.04,517,27.5,210.04
24.47,772,28.4,214.47
30.64,870,29.2,200.64
27.28,914,30,167.28
23.37,902,30.9,163.37
22.38,834,31.6,182.38
19.22,715,32,179.22
17.44,553,32.3,177.44
8.43,358,32.2,138.43
1.36,103,31.2,131.36
0.14,10,30.6,120.14
0,0,29.4,120
0,0,28.5,130
0,0,27.7,120
0,0,26,110
0.99,20,25.8,100.99
4.72,67,25.9,114.72
13.19,128,26.5,123.19
15.52,182,27.6,115.52
18.2,365,28,128.2
19.12,564,29.9,119.12
17.66,486,29.4,137.66
19.01,532,30.2,139.01
11.15,243,29.2,131.15
4.08,93,30.1,134.08
1.85,72,27.5,121.85
4.02,102,28.2,134.02
2.88,75,28.1,142.88
0.12,6,28,120.12
0,0,27.8,120
0,0,27.6,130
0,0,27.5,120
0,0,26.9,110
1.33,51,26.7,101.33
5.18,193,26.9,115.18
10.38,415,27.1,140.38
8.55,82,27.6,218.55
16.46,100,28.2,296.46
18.38,461,28.1,298.38
25.47,485,29.4,315.47
24.33,583,29.7,314.33
13.73,733,29.8,280.73
17.74,627,30.7,287.74
4.34,419,30.9,264.34
0,331,30.3,169.81
0,45,29.7,152.68
0,5,28.4,130.13
0,0,28.3,120
0,0,28.1,120
0,0,27.9,110
0,0,27.5,110
0.61,39,27.6,100.61
3.09,138,27.9,103.09
6.9,58,28.4,146.9
10.35,181,28.8,220.35
23.58,364,29.7,263.58
25,663,30.2,265
24.19,590,29.6,274.19
24.49,582,30.7,254.49
16.13,634,30.7,235.13
14.8,460,30.3,244.8
9.08,259,29.4,229.08
0,167,29.1,168.16
0,44,28.5,142.6
0,5,28.1,150.16
0,0,28.1,120
0,0,28,120
0,0,27.9,120
0,0,27.1,120
0.59,34,27.1,100.59
5.05,190,27.4,105.05
14.3,336,28.3,124.3
11.78,367,29.1,231.78
31.93,497,29.7,341.93
30.26,510,30.1,360.26
32.39,589,30,372.39
24.92,476,29.2,325.92
12.82,,30.1,291.82
15.52,458,29.9,275.52
4,71,29.7,254
0,99,29.3,197.17
0,44,28.9,153.21
0,5,28.4,160.06
0,0,28.1,140
0,0,28,140
0,0,27.8,120
0,0,26.9,130
0.84,51,26.8,110.84
4.35,227,27.2,104.35
12.66,435,28.4,112.66
21.4,546,29.2,191.4
27.23,719,29.9,337.23
35.45,862,31,305.45
37.8,906,31.7,317.8
35.86,893,32,305.86
28.08,823,32.2,327.08
23.88,702,31.9,333.88
8.04,538,31.3,308.04
0.7,342,31.6,190.7
0,103,30.8,160.64
0,7,29.7,150.06
0,0,29,130
0,0,28.7,140
0,0,28.3,110
0,0,26.4,110
0.74,46,26.4,100.74
5.08,225,26.8,135.08
13.3,383,28,113.3
20.74,509,29.3,220.74
37.01,762,30.4,287.01
34.9,860,31.3,294.9
36.79,904,31.8,326.79
40.44,891,32.1,330.44
28.58,821,32,317.58
22.39,700,31.8,292.39
7.79,535,31.4,287.79
0.74,338,30.8,190.74
0,142,29.9,193.13
0,6,28.7,150.14
0,0,28,130
0,0,27.7,130
0,0,27.6,120
0,0,26.2,120
0.83,32,25.9,110.83
5.81,223,26.3,105.81
7.07,331,27.5,117.07
13.33,615,28.6,223.33
22.16,761,29.5,292.16
23.96,859,30.8,263.96
29.46,902,31.7,259.46
26.98,889,32,256.98
26.94,819,32.2,256.94
22.63,697,31.8,272.63
17.87,531,31.3,247.87
8.16,334,31.1,158.16
0.58,99,29.9,130.58
0.02,4,28.8,130.02
0,0,28.1,130
0,0,27.8,140
0,0,24.2,110
0,0,25.4,120
0.85,31,25.1,110.85
4.68,220,26,124.68
12.24,429,27.1,122.24
18.34,542,27.6,128.34
16.46,759,28.3,156.46
15.99,807,30.6,155.99
26.35,900,31.5,146.35
27.51,886,31.8,167.51
25.53,816,31.1,155.53
14.64,694,29.7,154.64
6.69,528,31.1,146.69
7.47,330,30.8,137.47
2.64,105,29.8,162.64
0.09,3,29.1,140.09
0,0,27.4,120
0,0,25,130
0,0,25.2,110
0,0,25.9,140
0.93,16,25.4,110.93
4.38,62,26.1,114.38
11.98,328,26.4,171.98
22,611,27.2,272
24.79,757,28.6,384.79
27.2,855,30.1,387.2
39.56,846,31.5,429.56
31.46,677,32,441.46
24.35,813,32.4,431.35
18.51,691,32.6,458.51
4.29,525,31.7,424.29
0,289,32.1,325.29
0,39,31.2,201.52
0,3,30.2,170.05
0,0,29.3,150
0,0,28.6,150
0,0,28.2,110
0,0,27,120
1.2,29,27.1,111.2
4.86,166,27.1,144.86
7.42,401,27.3,207.42
13.3,610,27.4,313.3
18.8,358,28.3,418.8
19.71,504,30.1,449.71
30.09,529,30.3,430.09
18.6,727,28,449.6
7.09,669,29.7,416.09
6.74,90,30.9,406.74
0,68,31.3,345.41
0,92,30.4,243.12
0,38,29.6,201.3
0,3,28.9,140.02
0,0,28.3,150
0,0,27.9,140
0,0,27.7,120
0,0,26.8,110
0.52,16,26.7,120.52
3.69,29,27.1,113.69
4.47,202,27.5,154.47
6.25,501,27.8,306.25
27.4,710,28,466.4
31.72,503,28.4,441.72
35.83,580,28.4,465.83
36.49,416,28.9,447.49
18.36,383,29.5,497.36
20.87,405,29.6,470.87
3.83,397,30,443.83
0,319,29.2,337.71
0,119,29,242.76
0,2,28.4,200.04
0,0,27.9,150
0,0,27.7,130
0,0,27.7,110
0,0,26.9,140
0.58,15,27,110.58
5.3,138,27.1,125.3
13.37,372,28,193.37
16.76,394,28.9,316.76
30.24,664,29.8,500.24
30.2,750,30.6,440.2
32.03,683,31.3,432.03
35.4,826,31.5,405.4
23.2,711,31.5,372.2
23.43,642,31.3,403.43
8.1,484,30.9,358.1
0.25,314,31.3,320.25
0,88,30.2,222
0,2,29,160.04
0,0,28.4,140
0,0,28.1,130
0,0,27.8,120
0,0,26,110
0.52,38,25.9,110.52
4.66,197,26,144.66
13.73,419,27.4,173.73
20.41,604,28.6,290.41
36.56,618,29.3,366.56
38.13,798,30.5,418.13
40.74,890,31.1,470.74
38.98,875,31.7,469.98
28.7,802,31.7,457.7
23.57,678,31.2,433.57
7.73,510,31.1,427.73
0.35,310,31.1,390.35
0,120,30,262.52
0,3,28.7,210.06
0,0,27.8,200
0,0,27.4,130
0,0,27,120
0,0,24.9,120
0.73,40,24.7,110.73
4.96,207,25.5,124.96
11.66,344,27.1,161.66
15.42,567,28.1,265.42
15.53,748,28.6,245.53
28.94,846,30.1,238.94
20.66,888,30.8,240.66
12.84,821,30.7,282.84
14.23,753,30.6,214.23
7.09,517,31.2,237.09
3.76,329,30.4,213.76
4.47,235,30.8,194.47
0.57,35,29.7,130.57
0.01,1,29,140.01
0,0,28.2,150
0,0,27.6,110
0,0,27.1,120
0,0,24.7,110
0.45,14,24.2,120.45
3.22,59,24.4,113.22
7.59,120,25.5,117.59
10.34,175,27,160.34
18.97,397,28.3,208.97
17.93,745,29.2,237.93
16.09,886,29.9,206.09
16.23,717,25.5,186.23
8.11,797,29.3,178.11
15.81,515,29.3,175.81
14.75,444,27.3,164.75
7.85,214,27.9,127.85
1.17,55,27.8,111.17
0.02,1,26.8,120.02
0,0,24.9,110
0,0,25.4,120
0,0,25.3,140
0,0,24.5,110
0.44,13,24.8,120.44
3.07,59,25.4,113.07
7.48,119,27,197.48
12.05,174,28.5,262.05
22.91,440,29.9,402.91
28.78,841,30.8,408.78
36.56,832,31.3,416.56
25.65,766,31.6,425.65
21.94,794,31.1,398.94
22.34,668,31.8,412.34
1.81,411,31.5,351.81
0,85,31.4,306.74
0,33,30.6,191.62
0,1,29.3,160.02
0,0,28.8,140
0,0,28.5,130
0,0,28.1,120
0,0,26.6,130
0.6,26,26,110.6
3.96,200,25.7,123.96
11.94,411,26.9,181.94
18.53,561,28.2,278.53
30.51,612,29.4,400.51
37.08,839,31.1,397.08
39.9,881,31.5,409.9
39.5,864,31.8,409.5
28.48,790,31.9,417.48
23.83,664,31.3,413.83
7.64,495,30.8,387.64
0,293,30.7,309.85
0,89,29.3,192.07
0,1,28.1,140.03
0,0,27.7,140
0,0,27.5,140
0,0,27.3,120
0,0,25.5,120
0.6,33,25.2,110.6
5,197,25.5,135
13.18,409,27.6,193.18
18.91,594,29.3,278.91
34.41,740,30.6,384.41
36.88,837,31,406.88
35.79,878,31.6,395.79
33.95,861,31.8,394.95
21.14,741,31.9,370.14
17.84,661,31.5,377.84
2.66,491,31.1,312.66
0,288,30.2,269.73
0,50,29.3,181.85
0,1,28.6,160.01
0,0,28.2,140
0,0,27.9,130
0,0,27.6,120
0,0,26.2,120
0.64,22,26,140.64
5.57,195,26.2,175.57
12.03,383,27.4,232.03
20.79,557,28.6,350.79
35.99,738,29.3,375.99
0,835,30.3,355.83
0,876,30.8,382.89
34.95,859,31.3,334.95
25.01,784,31.6,345.01
17.32,657,31.4,347.32
5.37,458,30.7,325.37
0,235,30.1,269.82
0,30,29.1,202.11
0,0,28.1,180.04
0,0,27.8,150
0,0,27.6,130
0,0,27.3,120
